source	clade_size	clade_members
gtdb_only	3	CGMCC-115125,Parvibaculaceae,RS24
gtdb_only	3	Gottschalkiaceae,Proteiniboraceae,Thermohalobacteraceae
gtdb_only	3	Butyricicoccaceae,Oscillospiraceae,UBA929
gtdb_only	3	CALZJG01,Ga007554,JAADGQ01
gtdb_only	3	NBRC-103111,Paenibacillaceae,UBA4045
gtdb_only	3	BM004,Desulfobulbaceae,Desulfocapsaceae
gtdb_only	3	Burkholderiaceae_B,Burkholderiaceae_C,Burkholderiaceae_D
gtdb_only	3	DSM-19205,JABEVK01,Spirochaetaceae_B
gtdb_only	3	B5-G15,JAFGTP01,UBA2242
gtdb_only	3	DYLC01,QOAL01,UBA3076
gtdb_only	3	Bu92,JAJYVN01,Thermaerobacteraceae
gtdb_only	3	Geodermatophilaceae,Micromonosporaceae,Pseudonocardiaceae
gtdb_only	3	JAFNAJ01,UBA2999,Vicinamibacteraceae
gtdb_only	3	Algiphilaceae,Nevskiaceae,Oceanococcaceae
gtdb_only	3	B25-G16,Desulfatiglandaceae,HGW-15
gtdb_only	3	CAIOGM01,Geobacteraceae,Geobacteraceae_A
gtdb_only	3	JAJZQI01,Sulfuriferulaceae,Thiobacillaceae
gtdb_only	3	JAAYKM01,Smithellaceae,Syntrophaceae
gtdb_only	3	Acidobacteriaceae,Koribacteraceae,SbA1
gtdb_only	3	DSM-16500,Legionellaceae,UBA1113
gtdb_only	3	21-64-14,JAABTG01,JABDQX01
gtdb_only	3	BW-2,GCF-002020875,GRL18
gtdb_only	3	PWPR01,UBA5500,UBA994
gtdb_only	3	DTU086,Desulfitibacteraceae,JADQBR01
gtdb_only	3	Granulosicoccaceae,Halothiobacillaceae,UBA5861
gtdb_only	3	Elsteraceae,Oceanibaculaceae,SHVZ01
gtdb_only	3	FEN-1173,JAAXVQ01,Palsa-1178
gtdb_only	3	Alteromonadaceae,Gallaecimonadaceae,Neiellaceae
gtdb_only	3	DTU022,SKNC01,UBA8154
flagella_only	3	QYQD01,SM23-61,UBA1163
flagella_only	3	Desulfobulbaceae,Desulfocapsaceae,Desulfosalsimonadaceae
flagella_only	3	Aquaspirillaceae,Chitinibacteraceae,Leeiaceae
flagella_only	3	Berkiellaceae,Piscirickettsiaceae,UBA1113
flagella_only	3	Caldicoprobacteraceae,UBA3941,Xylanivirgaceae
flagella_only	3	Anaerobacillaceae,Bacillaceae_F,Salisediminibacteriaceae
flagella_only	3	JdFR-88,SM23-35,UBA8473
flagella_only	3	Devosiaceae,GCA-2746425,Rhodobiaceae
flagella_only	3	DSM-103792,GCA-2746155,Kangiellaceae
flagella_only	3	Geobacteraceae,Geobacteraceae_A,Pseudopelobacteraceae
flagella_only	3	Acidibacillaceae,Alicyclobacillaceae,Kyrpidiaceae
flagella_only	3	JAEULC01,SMXQ01,UBA6615
flagella_only	3	JACNLC01,JAFGTP01,UBA2242
flagella_only	3	2-02-FULL-58-16,2-02-FULL-58-16_A,Casp-alpha2
flagella_only	3	CAJBBX01,Chthonomonadaceae,HRBIN16
flagella_only	3	SZUA-567,UBA2392,WSZJ01
flagella_only	3	DRQF01,GCA-002686595,GCA-002687715
flagella_only	3	HB172195,JCM-10596,Tepidibacillaceae
flagella_only	3	Latescibacteraceae,UBA2968,UBA8231
flagella_only	3	FEN-1173,JABUFB01,UBA5352
flagella_only	3	JAADHI01,JACQBW01,Manganitrophaceae
flagella_only	3	4572-78,DUEN01,J111
flagella_only	3	CAIYQO01,JAAZEB01,UBA5829
flagella_only	3	Helicobacteraceae,SZUA-545,UBA6016
flagella_only	3	Bacillaceae_J,Bacillaceae_N,Bacillaceae_O
flagella_only	3	Desulfonatronaceae,Desulfonatronovibrionaceae,Desulfonauticaceae
flagella_only	3	CALZJG01,Ga007554,VBWC01
flagella_only	3	Desulfurobacteriaceae,Hydrogenothermaceae,Nitratiruptoraceae
flagella_only	3	Casimicrobiaceae,JAEUOS01,Usitatibacteraceae
flagella_only	3	GCA-001735895,SZUA-229,UBA5861
flagella_only	3	Geoalkalibacteraceae,SZUA-540,Syntrophotaleaceae
flagella_only	3	DTU030,DUMP01,UBA5500
flagella_only	3	Anaeromyxobacteraceae,Fen-1088,Myxococcaceae
flagella_only	3	JAEUIK01,Lacipirellulaceae,PNKZ01
flagella_only	3	Tissierellaceae_A,Tissierellaceae_B,Tissierellaceae_C
flagella_only	3	Cycloclasticaceae,Methylothermaceae,UBA2780
flagella_only	3	JAABTG01,JABDQX01,UBA4486
flagella_only	3	JAJYTV01,JAJYVN01,Sulfobacillaceae
flagella_only	3	Erysipelotrichaceae,Ruminococcaceae,UBA5745
flagella_only	3	Desulfobacteraceae,JAHIVH01,SURF-7
flagella_only	3	Caulobacteraceae,Maricaulaceae,TH1-2
flagella_only	3	NBRC-103111,UBA4045,YIM-B00363
flagella_only	3	UBA5962,WQUN01,WRAA01
flagella_only	3	Deferrisomataceae,JACRMM01,JAJRXV01
flagella_only	3	UBA3002,UBA998,VGDC01
flagella_only	3	JADFXK01,S145-22,Tharpellaceae
flagella_only	3	FEN-1343,JAAYCJ01,SM23-30
flagella_only	3	JAJZQI01,JAKAFK01,RBG-16-58-11
flagella_only	3	DC0425bin3,JADGCH01,Magnetococcaceae
flagella_only	3	AE-B3A,B3-G15,S143-82
flagella_only	3	Anoxybacillaceae,Bacillaceae_L,SA4
